시도명,시군구명,상호명,상권업종중분류명,상권업종소분류코드,상권업종소분류명,행정동명,경도,위도,지역
광주광역시,서구,카네기카페J&S,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847333310952,35.1466753215152,서구 쌍촌동
광주광역시,서구,영미커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863752312239,35.1584041877996,서구 쌍촌동
광주광역시,서구,카페이씨,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848938065254,35.1542892425316,서구 쌍촌동
광주광역시,서구,티룸제이드,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.841735842684,35.144395525502,서구 쌍촌동
광주광역시,서구,show,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.858118411848,35.1468585650104,서구 쌍촌동
광주광역시,서구,카페조이,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.861334762322,35.1578226317546,서구 쌍촌동
광주광역시,서구,1261카운터,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.852785379029,35.1499540211197,서구 쌍촌동
광주광역시,서구,더덤,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.856705268063,35.1615828695551,서구 쌍촌동
광주광역시,서구,리멤버아베크,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.842908872885,35.1452540337128,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848915083754,35.148907763763,서구 쌍촌동
광주광역시,서구,코슬로우,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848915083754,35.148907763763,서구 쌍촌동
광주광역시,서구,베스킨라빈스,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859306173994,35.1513947059841,서구 쌍촌동
광주광역시,서구,다시스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.842243509495,35.1441930588869,서구 쌍촌동
광주광역시,서구,THE커피향,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859398766738,35.1549830881882,서구 쌍촌동
광주광역시,서구,모두함께하는온열실,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.86437131458,35.1509825804956,서구 쌍촌동
광주광역시,서구,청자다방,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.854432141764,35.1546117304905,서구 쌍촌동
광주광역시,서구,디어마이케이크,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.864467304804,35.1598711339418,서구 쌍촌동
광주광역시,서구,베스트커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857887169577,35.1500563025563,서구 쌍촌동
광주광역시,서구,감성커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850862357218,35.150909292683,서구 쌍촌동
광주광역시,서구,카페루체,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.839230517207,35.1453991285746,서구 쌍촌동
광주광역시,서구,오지컴퍼니,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.848938065254,35.1542892425316,서구 쌍촌동
광주광역시,서구,루몽드,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.861854017732,35.1512744448424,서구 쌍촌동
광주광역시,서구,커피콩,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.846747534684,35.1601904949881,서구 쌍촌동
광주광역시,서구,이디야커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857115434402,35.144027772424,서구 쌍촌동
광주광역시,서구,라임트리,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.865196386063,35.1468890056868,서구 쌍촌동
광주광역시,서구,이디야커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863095922724,35.1606154345675,서구 쌍촌동
광주광역시,서구,루안바오,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847743485583,35.1526103282976,서구 쌍촌동
광주광역시,서구,커피앤시티,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.855928268601,35.1441698048457,서구 쌍촌동
광주광역시,서구,카페,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85357939135,35.1567219158312,서구 쌍촌동
광주광역시,서구,시그니처원,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.844179735292,35.1593728076025,서구 쌍촌동
광주광역시,서구,컴포즈커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.8689837658,35.1460050032297,서구 쌍촌동
광주광역시,서구,황금마차,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.866158226962,35.1511255097885,서구 쌍촌동
광주광역시,서구,데코르,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847690757335,35.1477874238898,서구 쌍촌동
광주광역시,서구,지비커피-요,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.841284696265,35.1444813505588,서구 쌍촌동
광주광역시,서구,해해커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.86635044239,35.1530923286772,서구 쌍촌동
광주광역시,서구,풀덤,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85443818833,35.1549633273405,서구 쌍촌동
광주광역시,서구,세라젬카페오가다,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847793879497,35.1568202665662,서구 쌍촌동
광주광역시,서구,메가MGC커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859193823107,35.1594430091367,서구 쌍촌동
광주광역시,서구,모티프,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.842516286229,35.1450790211797,서구 쌍촌동
광주광역시,서구,커피젠,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847333310952,35.1466753215152,서구 쌍촌동
광주광역시,서구,카페보노,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.854385891515,35.1469495261056,서구 쌍촌동
광주광역시,서구,WIM[S]윔즈,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.85948941748,35.1477007521949,서구 쌍촌동
광주광역시,서구,학다방,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.857180229496,35.1511673536799,서구 쌍촌동
광주광역시,서구,라파우사,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.851338735795,35.1490299170292,서구 쌍촌동
광주광역시,서구,빽다방,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.854426853243,35.1542060577564,서구 쌍촌동
광주광역시,서구,미니픽,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857062889582,35.1477860537144,서구 쌍촌동
광주광역시,서구,운천열린사랑방,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.855946680619,35.1459907770893,서구 쌍촌동
광주광역시,서구,투썸플레이스,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.866759890282,35.1512663465811,서구 쌍촌동
광주광역시,서구,이디야커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85244434274,35.1523574871169,서구 쌍촌동
광주광역시,서구,메가커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.849949240531,35.1549658688165,서구 쌍촌동
광주광역시,서구,달빛카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.858725156494,35.141915673722,서구 쌍촌동
광주광역시,서구,나,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863495466541,35.1610879030513,서구 쌍촌동
광주광역시,서구,타로카페젠,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84317399484,35.1443551811574,서구 쌍촌동
광주광역시,서구,상무꼬까,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85233893683,35.1567372130115,서구 쌍촌동
광주광역시,서구,정원카페,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857405708585,35.1483842011291,서구 쌍촌동
광주광역시,서구,벌크커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.847822562891,35.1563428064583,서구 쌍촌동
광주광역시,서구,위드,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.840506102217,35.1467634169683,서구 쌍촌동
광주광역시,서구,쥬씨,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.858566629388,35.1501258023791,서구 쌍촌동
광주광역시,서구,카페프라임,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.857603430701,35.1460154223733,서구 쌍촌동
광주광역시,서구,스타벅스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85344761203,35.1520334733201,서구 쌍촌동
광주광역시,서구,카페가스펠,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.865336602908,35.1454841563642,서구 쌍촌동
광주광역시,서구,카페루,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84405729365,35.1455263963387,서구 쌍촌동
광주광역시,서구,토마토웰빙커피,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.837967653789,35.1539501602032,서구 쌍촌동
광주광역시,서구,헬로우엘,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859265289969,35.1543238209567,서구 쌍촌동
광주광역시,서구,coffee&city,커피점/카페,Q12A01,커피전문점/카페/다방,상무2동,126.855928268601,35.1441698048457,서구 쌍촌동
광주광역시,서구,이디야커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.867441422915,35.1543554574217,서구 쌍촌동
광주광역시,서구,투썸플레이스,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.852758805245,35.1549744780733,서구 쌍촌동
광주광역시,서구,커피애가,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.858832504173,35.1538780669928,서구 쌍촌동
광주광역시,서구,커피예담,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.862022574174,35.1572972776843,서구 쌍촌동
광주광역시,서구,zari,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.863669695912,35.1556632042017,서구 쌍촌동
광주광역시,서구,아싸롱,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.853909383203,35.1519747453709,서구 쌍촌동
광주광역시,서구,꽃피는봄날,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84317399484,35.1443551811574,서구 쌍촌동
광주광역시,서구,아이쿠잉,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.869694059431,35.1549533805979,서구 쌍촌동
광주광역시,서구,ASA커피랩,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.84797732067,35.1601571265139,서구 쌍촌동
광주광역시,서구,자모크,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.85237071997,35.1568186385805,서구 쌍촌동
광주광역시,서구,에쏠로지,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.862022574174,35.1572972776843,서구 쌍촌동
광주광역시,서구,디프리커피,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.86329495787,35.1573542917097,서구 쌍촌동
광주광역시,서구,청자다방,커피점/카페,Q12A01,커피전문점/카페/다방,상무1동,126.859612363767,35.159338783601,서구 쌍촌동
광주광역시,서구,에그드랍,커피점/카페,Q12A01,커피전문점/카페/다방,치평동,126.850862357218,35.150909292683,서구 쌍촌동
